label,text,trainable_data
0,"['talking', 'about', 'utter', 'idiocrasy', '...', 'we', 'have', 'all', 'these', 'natural', 'resources', 'here', 'and', 'this', ""gov't"", 'would', 'rather', 'send', 'money', 'to', 'countries', 'that', 'have', 'poor', 'human', 'rights', 'standards', '!', '!', '!']",talk utter idiocrasy natural resource would rather send money country poor human right standard
0,"['by', 'supporting', 'our', 'local', 'economy', ',', 'we', 'can', 'also', 'help', 'reduce', 'the', 'energy', 'needed', 'to', 'transport', 'the', 'resource', 'to', 'us', '.']",support local economy also help reduce energy need transport resource u
0,"['build', 'energy', 'east', '!']",build energy east
1,"['i', 'would', 'like', 'to', 'see', 'further', 'support', 'for', 'our', 'existing', 'energy', 'sectors', '.', 'our', 'oil', 'and', 'gas', 'industry', 'leads', 'the', 'world', 'in', 'technology', ',', 'safety', ',', 'environmental', 'policy/protection', 'and', 'ethical', 'work', 'place', 'standards', '.', 'we', 'should', 'capitalize', 'on', 'our', 'world', 'leading', 'capabilities', ',', 'and', 'market', 'our', 'selves', 'to', 'the', 'global', 'community', 'as', 'the', 'first', 'class', 'choice', 'when', 'it', 'comes', 'to', 'energy', 'extraction', ',', 'production', 'and', 'supply', '.', 'we', 'could', 'then', 'use', 'that', 'unsurpassed', 'advantage', 'to', 'generate', 'revenue', 'and', 'growth', 'with', 'in', 'our', 'country', '.', 'this', 'would', 'allow', 'us', 'to', 'then', 'have', 'the', 'funds', 'to', 'invest', 'in', 'future', 'energy', 'resources', '(', 'green', 'energy', ')', 'and', 'ensure', 'we', 'have', 'a', 'reliable', 'and', 'cost', 'effective', 'alternative', 'when', 'it', 'is', 'required', ',', 'and', 'allow', 'for', 'a', 'smooth', 'transition', '.']",would like see support exist energy sector oil gas industry lead world technology safety environmental ethical work place standard capitalize world lead capability market self global community first class choice come energy extraction production supply could use unsurpassed advantage generate revenue growth country would allow u fund invest future energy resource green energy ensure reliable cost effective alternative require allow smooth transition
0,"['the', 'new', 'economic', 'growth', 'is', 'in', 'renewable', 'energy…let', ""'s"", 'stop', 'thinking', 'the', 'old', 'way', '!']",new economic growth renewable stop think old way
1,"['home', 'automation', 'in', 'a', 'growing', 'trend', 'that', 'needs', 'to', 'reach', 'more', 'homes', 'in', 'canada', 'because', 'of', 'its', 'ability', 'to', 'significantly', 'reduce', 'energy', 'use', '.', 'with', 'smart', 'learning', 'thermostats', 'and', 'other', 'home', 'automation', 'technologies', 'devices', 'such', 'as', 'motion', 'sensors', ',', 'smart', 'vents', 'and', 'smart', 'shades', ',', 'our', 'homes', 'can', 'literally', 'turn', 'off', 'the', 'lights', ',', 'or', 'close', 'the', 'vents', ',', 'or', 'open', 'the', 'shades', ',', 'or', 'turn', 'down', 'the', 'air', 'conditioning', 'for', 'us', '.', 'research', 'shows', 'that', 'this', 'smart', 'gear', 'can', 'reduce', '20', 'percent', 'of', 'a', 'home', '’', 's', 'energy', 'consumption', 'with', 'little', 'or', 'no', 'behavioral', 'changes', '.', 'lets', 'work', 'to', 'bring', 'the', 'cost', 'of', 'these', 'technologies', 'down', 'and', 'more', 'easily', 'accessible', 'to', 'consumers', '.', 'why', 'not', 'consider', 'government', 'incentives', 'or', 'rebates', 'to', 'encourage', 'consumer', 'uptake', '.']",home automation grow trend need reach home canada ability significantly reduce energy use smart learn thermostat home automation technology device motion sensor smart vent smart shade home literally turn light close vent open shade turn air condition u research show smart gear reduce percent home energy consumption little behavioral change let work bring cost technology easily accessible consumer consider government incentive rebate encourage consumer uptake
0,"['that', 'is', 'very', 'expensive', 'and', 'government', 'should', 'have', 'nothing', 'to', 'do', 'with', 'it', '.']",expensive government nothing
0,"[""gov't"", 'has', 'to', 'realize', 'that', 'until', 'they', 'get', 'their', 'spending', 'under', 'control', 'and', 'stop', 'taxing', 'us', 'to', 'death', 'that', 'we', 'feel', 'that', 'the', 'more', 'we', 'try', 'to', 'help', 'the', 'more', 'the', ""gov't"", 'takes', 'our', 'hard', 'earned', 'money', 'away', '!', '!', '!', 'the', 'harder', 'we', 'work', 'the', 'more', 'money', 'trudeau', 'sends', 'away', 'to', 'other', 'countries', 'instead', 'of', 'helping', 'canadians', '...', 'in', 'my', 'opinion', ',', 'with', 'trudeau', 'it', ""'s"", 'the', 'world', 'and', 'un', 'first', 'and', 'canada', 'is', 'in', 'the', 'bottom', 'of', 'the', 'list', '...', 'and', 'i', ""'m"", 'not', 'the', 'only', 'one', 'knowing', 'what', ""'s"", 'really', 'going', 'on', '!', '!', '!']",realize get spending control stop tax u death feel try help take hard earn money away harder work money trudeau send away country instead help canadian opinion trudeau world un first canada bottom list one know really go
0,"['time', 'to', 'work', 'with', 'the', 'provinces', 'to', 'change', 'the', 'building', 'code', '(', '``', 'a', 'green-sustainable', 'code', ""''"", ')', '.', 'let', ""'s"", 'implement', '!']",time work province change building code code let implement
1,"['if', 'canada', 'is', 'using', '2/3', 'of', 'it', ""'s"", 'energy', 'to', 'heat', 'and', 'cool', 'our', 'homes', '(', 'as', 'the', 'energy', 'quiz', 'says', ')', 'then', 'it', 'seems', 'fairly', 'obvious', 'that', 'we', 'need', 'ensure', 'all', 'our', 'new', 'housing', 'stock', 'is', 'built', 'to', 'the', 'passive/no', 'net', 'energy', 'standard', 'and', 'as', 'much', 'as', 'is', 'possible', 'the', 'existing', 'stock', 'is', 'renovated', 'to', 'reduce', 'their', 'energy', 'demands', 'as', 'much', 'as', 'is', 'possible', '.']",canada use energy heat cool home energy quiz say seem fairly obvious need ensure new housing stock build net energy standard much possible exist stock renovate reduce energy demand much possible
0,"['excellent', 'suggestion', '.', 'european', 'countries', 'such', 'as', 'finland', ',', 'sweden', ',', 'germany', 'and', 'austria', 'have', 'been', 'doing', 'this', 'for', 'a', 'long', 'already', 'and', 'have', 'proven', 'the', 'sustainability', 'and', 'economics', 'of', 'this', 'approach', 'which', 'is', 'clearly', 'a', 'progressive', 'move', 'forward', '.', 'canadian', 'provinces', ',', 'with', 'our', 'abundant', 'forest', 'resources', ',', 'need', 'not', 'invent', 'the', 'wheel', 'but', 'simply', 'adopt', 'similar', 'practises', 'to', 'these', 'european', 'passive', 'house', 'standard', 'leaders', '.']",excellent suggestion european country finland sweden germany austria long already prove sustainability economics approach clearly progressive move forward canadian province abundant forest resource need invent wheel simply adopt similar practises european passive house standard leader
0,"['we', 'know', 'what', 'to', 'do', '.', 'the', 'only', 'link', 'missing', 'is', 'the', '``', 'political', 'will', ""''"", 'people', 'are', 'ready', 'for', 'a', 'transition', 'from', 'non-renewable', 'to', 'renewal', 'energy', '.']",know link miss political people ready transition renewal energy
0,"['the', 'sooner', 'we', 'take', 'action', 'on', 'changing', 'building', 'codes', ',', 'we', 'can', 'allow', 'more', 'time', 'for', 'builders', 'to', 'adjust', 'and', 'have', 'new', 'homes', 'have', 'a', 'smaller', 'footprint', '.', 'it', ""'s"", 'easier', 'to', 'build', 'net', 'zero', 'homes', 'from', 'the', 'ground', 'rather', 'than', 'changing', 'later']",sooner take action change building code allow time builder adjust new home small footprint easy build net zero home ground rather change later
0,"['excellent', 'thoughts', ';', 'we', 'need', 'a', 'paradigm', 'shift', 'of', 'the', 'people', '.', 'codes', '&', 'standards', 'have', 'historically', 'been', 'built', 'around', 'fixing', 'problems', 'such', 'as', 'failures/collapses/fires', 'so', 'are', 'inherently', 'designed', 'as', 'safety', 'codes', 'although', 'its', 'good', 'to', 'see', 'we', 'now', 'have', 'energy', 'codes', 'gaining', 'traction', '.', 'i', 'would', 'coin', 'the', '``', 'smaller', 'footprint', ""''"", 'as', 'a', '``', 'smart', 'footprint', ""''"", 'so', 'regardless', 'of', 'size', ',', 'use', ',', 'or', 'occupancy', ';', 'we', 'design', ',', 'build', ',', 'and', 'operate', 'with', 'least', 'draw', 'on', 'resources', 'and', 'put-back', '.', 'why', 'can', 'we', 'not', 'give', 'back', 'to', 'the', 'planet', '?', 'ie', ':', 'we', 'can', 'look', 'at', 'oil', 'sands', 'as', 'dirty', 'oil', 'or', 'we', 'can', 'look', 'at', 'oil', 'sands', 'as', 'the', 'largest', 'oil', 'clean', 'up', 'ever', '(', 'we', 'are', 'taking', 'oil', 'out', 'of', 'the', 'surface', 'sand', 'and', 'soil', ',', 'reducing', 'the', 'natural', 'leaching', 'of', 'hydrocarbons', 'in', 'watershed', ',', 'and', 'putting', 'back', 'cleaned', 'product', 'including', 'planting', ';', 'we', 'just', 'need', 'to', 'do', 'the', 'process', 'smarter', ')', 'i', 'encourage', 'and', 'support', 'the', 'vision', '.', 'collectively', 'we', 'take', 'small', 'steps', ';', 'in', 'the', 'same', 'direction', '.', 'on', 'the', 'passive', 'front', ',', 'we', 'reduced', 'our', 'electrical', 'consumption', 'by', 'over', '20', '%', 'by', 'moving', 'to', 'led', '.']",excellent thought need paradigm shift people code standard historically build around fix problem inherently design safety code although good see energy code gain traction would coin small footprint smart footprint regardless size use occupancy design build operate least draw resource give back planet ie look oil sand dirty oil look oil sand large oil clean ever take oil surface sand soil reduce natural leaching hydrocarbon watershed put back cleaned product include planting need process smarter encourage support vision collectively take small step direction passive front reduce electrical consumption move lead
0,"['but', 'the', 'old', 'question', 'who', 'is', 'paying', 'for', 'this', '?', 'is', 'it', 'worth', 'the', '20', 'to', '40', '%', 'uplift', 'in', 'the', 'price', '?', 'the', 'science', 'and', 'the', 'practice', 'make', 'sense', 'to', 'me', 'but', 'our', 'present', 'political', 'system', 'is', 'not', 'designed', 'to', 'aid', 'up', 'in', 'this', ',', 'it', 'is', 'designed', 'to', 'tax', 'us', 'for', 'trying', 'to', 'do', 'this', ',', 'which', 'is', 'counter', 'productive', '.', 'we', 'need', 'to', 'move', 'more', 'toward', 'using', 'our', 'resources', 'smarter', 'and', 'more', 'completely', 'than', 'we', 'are', 'at', 'present', '.', 'wind', 'and', 'solar', 'tech', 'have', 'not', 'developed', 'to', 'a', 'point', 'that', 'they', 'really', 'should', 'be', 'considered', 'for', 'main', 'stream', 'power', 'based', 'on', 'relibilty', 'issues', ',', 'cost', ',', 'carbon', 'foot', 'print', 'and', 'alot', 'more', '.', 'we', 'can', 'not', 'continue', 'to', 'subsidize', 'these', 'tech', 'just', 'for', 'the', 'feel', 'good', 'effect', ',', 'it', 'is', 'harming', 'our', 'population', '!']",old question pay worth uplift price science practice make sense present political system design aid design tax u try counter productive need move toward use resource smarter completely present wind solar tech develop point really consider main stream power base relibilty issue cost carbon foot print alot continue subsidize tech feel good effect harm population
0,"['good', 'discussion', 'on', 'an', 'important', 'topic', '.', 'a', 'reminder', ':', 'from', 'a', '2012', 'globe', 'and', 'mail', 'article', ':', '``', 'in', '1975', ',', 'the', 'average', 'size', 'of', 'a', 'house', 'in', 'canada', 'was', '1,050', 'square', 'feet', '.', 'fast', 'forward', 'to', '2010', 'and', 'new', 'homes', 'being', 'built', 'almost', 'doubled', 'to', 'an', 'average', 'of', '1,950', 'square', 'feet', '.', 'this', 'increase', 'in', 'house', 'size', 'is', 'accompanied', 'by', 'a', 'decrease', 'in', 'the', 'average', 'number', 'of', 'people', 'living', 'in', 'a', 'household', '.', 'in', '1971', ',', 'it', 'was', '3.5', ';', 'by', '2006', ',', 'that', 'number', 'fell', 'by', 'a', 'full', 'person', 'to', '2.5', '.', ""''"", 'how', 'many', 'square', 'feet', 'do', 'we', 'really', 'need', '?', 'how', 'many', 'empty', 'rooms', 'are', 'heated', 'and', 'cooled', 'across', 'the', 'nation', '?']",good discussion important topic reminder globe mail article average size house canada square foot fast forward new home build almost double average square foot increase house size accompany decrease average number people live household number fell full person many square foot really need many empty room heat cool across nation
0,"['thanks', 'for', 'your', 'idea', '!', 'did', 'you', 'know', 'that', 'natural', 'resources', 'canada', 'is', 'working', 'with', 'our', 'partners', 'and', 'communities', 'across', 'canada', 'to', 'demonstrate', 'how', 'energy', 'efficient', 'homes', 'and', 'buildings', 'can', 'be', '?', 'for', 'example', ',', 'drake', 'landing', 'solar', 'community', ',', 'has', 'used', 'solar', 'energy', 'to', 'fulfill', '90', '%', 'of', 'each', 'home', '’', 's', 'heating', 'requirements', 'in', 'their', 'community', '.', 'you', 'can', 'find', 'more', 'examples', 'and', 'information', 'on', 'our', 'page', 'here', '.', 'thanks', 'again', 'for', 'contributing', '!']",thanks idea know natural resource canada work partner community across canada demonstrate energy efficient home building example drake land solar community use solar energy fulfill home heating requirement community find example information page thanks contribute
0,"['there', 'is', 'a', 'huge', 'prize', 'in', 'energy', 'efficiency', ',', 'but', 'ronald', 'middleton', 'is', 'correct', 'that', 'the', 'gains', 'come', 'at', 'a', 'cost', '.', 'i', 'think', 'the', 'government', 'can', 'help', 'push', 'energy', 'efficiency', 'in', '2', 'key', 'ways', ':', 'education', 'and', 'incentives', '.', 'a', 'lot', 'of', 'efficiency', 'gains', 'can', 'be', 'made', 'at', 'no', '/', 'low', 'cost', '.', 'for', 'example', ',', 'changing', 'your', 'light', 'bulbs', 'to', 'leds', 'and', 'upgrading', 'the', 'insulation', 'in', 'your', 'attic', 'are', 'improvements', 'that', 'will', 'pay', 'for', 'themselves', '.', 'as', 'people', ""'s"", 'knowledge', 'of', 'these', 'types', 'of', 'efficiency', 'improvements', 'increases', ',', 'they', 'will', 'be', 'more', 'willing', 'to', 'implement', 'them', '.', 'the', 'government', 'could', 'lead', 'a', 'campaign', 'to', 'make', 'canadians', 'more', 'aware', 'of', 'the', 'efficiency', 'options', 'available', 'to', 'them', '.', 'of', 'course', ',', 'even', 'with', 'knowledge', ',', 'up', 'front', 'cost', 'can', 'still', 'be', 'a', 'barrier', '.', 'government', 'should', 'increase', 'their', 'incentive', 'programs', 'for', 'energy', 'efficiency', 'improvements', 'and', 'make', 'sure', 'people', 'are', 'aware', 'of', 'them', '.', 'i', 'think', 'this', 'would', 'be', 'a', 'great', 'way', 'to', 'spend', 'some', 'of', 'the', 'carbon', 'tax', 'money', 'being', 'collected', '.']",huge prize energy efficiency ronald middleton correct gain come cost think government help push energy efficiency key way education incentive lot efficiency gain make low cost example change light bulb led upgrade insulation attic improvement pay people knowledge type efficiency improvement increase willing implement government could lead campaign make canadian aware efficiency option available course even knowledge front cost still barrier government increase incentive program energy efficiency improvement make sure people aware think would great way spend carbon tax money collect
